NAME,ISIN,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
CONTACT ENERGY,NZCENE0001S6,,,,,,17.96,25.58,27.37,48.15,48.16,58.26,56.06,49.39,38.57,34.55,31.89,44.07,43.37,39.61,44.81,51.31,53.71,52.6,54.42,55.55
FLETCHER BUILDING,NZFBUE0001S0,,,,,,32.28,40.37,38.83,47.06,38.64,43.16,47.46,47.81,47.31,41.85,48.62,41.94,47.5,49.21,47.11,55.52,50.82,60.34,58.71,67.06
SKY CITY ENTM.GP.,NZSKCE0001S2,,,,,,32.84,39.04,40.31,36.92,29.77,31.85,33.29,48.47,46.52,47.99,45.14,57.7,58.36,66.25,64.64,60.09,66.86,70.16,73.34,71.89
SPARK NEW ZEALAND,NZTELE0001S4,,,,,,24.81,24.58,37.16,44.92,53.71,52.54,57.21,55.64,47.37,42.96,34.3,36.8,35.61,40.02,48.13,55.23,53.25,54.04,59.02,60.63
CARNIVAL,PA1436583006,,,,20.61,24.53,28.26,32.56,48.24,56.38,57.56,61.94,71.85,63.26,69.15,67.8,74.77,74.63,78.78,77.47,80.55,82.72,82.79,69.76,71.31,69.25
BANCO BBVA PERU,PEP116001004,,,,,,,,,,,,,,,,,,14.75,17.89,21.28,70.87,66.85,83.7,74.7,74.2
SOCIEDAD MINERA EL BROCAL SAA,PEP617001008,,,,,,,,,,,,,,,,,,54.85,43.73,38.26,42.4,38.15,35.69,,
NEXA RESOURCES PERU,PEP620001003,,,,,,,,,,,,,,,,,,57.57,58.28,52.93,42.37,63.08,64.5,62.42,66.82
MINSUR 'I',PEP622005002,,,,,,,,,,,,,,,,,,44.43,56.76,59.98,60.72,51.34,56.3,60.82,
CERRO VERDE,PEP646501002,,,,,,,,,,,,,,,,,,41.77,40.34,40.22,51.47,55.55,53.8,56.51,
VOLCAN COMPANIA MINERA B PREF.,PEP648014202,,,,,,,,,,,,,16.34,17.56,16.48,14.59,14.16,51.56,48.11,46.7,40.15,46.85,47.13,60.59,
ORYGEN PERU,PEP700511004,,,,,,,,,,,,,,,,,,32.96,31.74,29.4,67.71,64.96,72.76,71.91,
ENGIE ENERGIA PERU,PEP702101002,,,,,,,,,,,,,,,,,,13.45,15.25,19.37,53.33,52.03,56.35,73.83,
ABOITIZ EQUITY VENT.,PHY0001Z1040,,,,,,,,,,,,37.86,29.18,34.78,38.81,37.86,43.28,37.89,43.29,37.35,43.03,36.4,37.7,33.89,46.92
ABOITIZ POWER,PHY0005M1090,,,,,,,,,,,,39.21,39.79,33.46,42.36,45.8,48.36,44.94,52.56,44.75,43.4,40.88,42.12,36.56,
ALLIANCE GLOBAL GP.,PHY003341054,,,,,,,,,,,,4.92,5.83,22.23,19.39,13.18,15.5,7.84,7.91,10.9,32.59,34.99,41.02,37.27,33.12
AYALA,PHY0486V1154,,,,,,,,,,,66.48,55.09,53.57,56.15,60.94,75.52,70.45,72.76,68.68,69.42,75.44,72.33,69.9,73.69,
AYALA LAND,PHY0488F1004,,,,,,,,,,,,82.84,80.52,85.27,81.16,78.42,87.11,86.97,89.53,89.03,88.19,87.75,86.35,83.7,82.74
BDO UNIBANK,PHY077751022,,,,,,,,,,,,39.62,28.47,29.08,29.43,37.67,44.31,48.68,58.77,58.61,53.6,62.47,69.76,68.5,68.01
BANK OF THE PHILP.ISLE.,PHY0967S1694,,,,,,,,,,,,62.27,57.57,63.07,68.4,55.31,52.62,54.13,62.98,69.65,70.93,66.77,63.65,62.67,67.46
GLOBE TELECOM,PHY272571498,,,,,,,,,,,,44.86,46.72,50.59,50.25,50.49,55.52,58.33,55.23,52.38,54.27,58.93,58.29,60.87,
INTL.CTNR.TERM.SVS.,PHY411571011,,,,,,,,,,,,,24.32,28.38,35.3,36.28,40.38,38.5,40.96,57.17,56.69,54.41,57.11,61.41,60.59
JOLLIBEE FOODS,PHY4466S1007,,,,,,,,,,,,15.22,11.53,13.03,13.98,15.36,19.52,16.25,15.82,16.4,48.46,46.82,45.86,49.1,
MANILA ELECTRIC,PHY5764J1483,,,,,,,,,,,,16.25,20.39,19.32,18.58,25.41,40.27,39.67,41.57,39.84,55.95,57.35,69.02,71.17,
MEGAWORLD,PHY594811127,,,,,,,,,,,,,,,,35.36,25.82,27.77,28.33,32.65,49.83,50.41,54.51,46.29,47.61
METROPOLITAN BANK AND TRUST,PHY6028G1361,,,,,,,,,,,,23.02,12.58,19.89,21.94,34.04,37.86,52.63,45.8,42.37,44.72,57.53,54.17,46.25,46.96
PLDT,PHY7072Q1032,,,,,,,,,,21.86,19.2,22.45,25.6,31.4,30.75,27.51,33.24,39.69,41.86,46.18,47.01,51.17,48.32,61.24,57.79
SAN MIGUEL,PHY751061151,,,,,,,,,,,,,29.16,30.22,31.08,31.56,35.23,38.66,27.77,23.04,29.18,22.76,27.17,55.34,49.82
SM INVESTMENTS,PHY806761029,,,,,,,,,,,14.92,14.03,31.18,29.5,32.95,42.04,56.49,55.2,41.42,51.26,53.54,56.9,66.32,66.78,
SM PRIME HOLDINGS,PHY8076N1120,,,,,,,,,,,,34.05,36.81,62.45,66.27,66.67,56.02,67.59,66.85,60.81,64.61,72.93,78.29,79.19,74.27
UNIVERSAL ROBINA,PHY9297P1004,,,,,,,,,,,,,8.4,9.63,6.75,13.03,18.88,40.44,38.32,37.37,39.37,44.48,47.18,47.17,
FAUJI FERTILIZER COMPANY,PK0053401011,,,,,,,,,,,,,,,,,,,,,,,47.1,52.27,59.68
UNITED BANK,PK0081901016,,,,,,,,,,,,,,,,,,,34.45,35.43,35.82,34.96,35.13,35.72,41.19
BANK HANDLOWY W WARSZAWIE,PLBH00000012,,,,,,,,,,,,29.23,29.6,38.03,37.15,40.52,47.56,46.23,61.44,65.97,71.34,63.79,73.07,76.08,72.03
BANK MILLENNIUM,PLBIG0000016,,,,,,,,,,,,35.74,41.59,58.39,56.21,53.04,49.74,58.68,53.23,56.8,53.08,49.16,48.23,51.34,51.02
ING BANK SLASKI,PLBSK0000017,,,,,,,,,,,41.38,47.04,51.0,53.72,50.71,46.74,45.73,61.2,65.16,76.89,75.38,74.84,72.82,72.23,82.5
BUDIMEX,PLBUDMX00013,,,,,,,,,,,,,,,,,,,,60.62,59.73,57.0,42.5,48.93,39.91
SANTANDER BANK POLSKA,PLBZ00000044,,,,,,,,,,,,51.77,45.57,34.06,44.99,50.03,58.34,75.23,84.32,85.43,87.2,84.77,79.86,79.41,77.34
CIECH DEAD - DELIST.07/03/24,PLCIECH00018,,,,,,,,,,,,,,,,,,,,21.37,24.79,33.67,40.23,37.72,
GLOBE TRADE CENTRE,PLGTC0000037,,,,,,,,,,,,12.2,15.28,12.12,8.79,10.11,16.97,18.21,19.76,17.19,23.7,40.78,35.85,41.83,
KGHM,PLKGHM000017,,,,,,,,,,22.98,23.36,54.07,54.0,51.61,55.7,49.94,60.47,60.42,72.28,55.88,58.72,56.42,59.01,59.85,
GRUPA LOTOS DEAD - DELIST.12/08/22,PLLOTOS00025,,,,,,,,,,,,42.16,40.99,57.47,53.44,51.03,51.96,51.1,46.95,56.29,56.86,57.42,50.71,,
POLIMEX MOSTOSTAL,PLMSTSD00019,,,,,,,,,,20.11,19.77,24.83,20.55,20.44,20.88,22.81,24.7,23.23,25.89,35.46,29.0,30.2,36.2,,
BANK POLSKA KASA OPIEKI,PLPEKAO00016,,,,,,,,,,44.97,42.15,51.26,48.9,52.41,54.43,50.67,51.67,47.31,55.75,63.58,56.21,62.68,72.25,70.58,68.62
POLISH OIL AND GAS DEAD - DELIST.18/11/22,PLPGNIG00014,,,,,,,,,37.56,35.17,49.64,41.15,45.21,36.62,33.7,32.17,29.5,33.06,35.9,42.38,47.43,48.33,43.95,,
ORLEN,PLPKN0000018,,,,,,,,,,,,55.22,49.58,52.49,50.47,45.75,68.5,56.65,55.7,57.91,56.46,58.9,57.64,64.96,62.91
PKO BANK,PLPKO0000016,,,,,,,,,,20.68,20.22,24.33,28.1,41.09,34.26,27.0,28.2,31.55,47.26,56.33,63.73,61.15,62.37,67.42,65.61
STALPRODUKT,PLSTLPD00017,,,,,,,,,,,,,,,,,,,,20.54,33.87,39.15,36.02,35.81,34.35
ORANGE POLSKA,PLTLKPL00017,,,,,,,,,,57.82,56.2,69.56,77.33,77.3,71.96,62.46,62.69,66.2,68.3,71.48,75.02,74.17,76.5,67.08,71.25
POPULAR,PR7331747001,,,,,,,,,,29.81,32.04,30.67,34.44,35.24,38.48,36.03,41.91,47.43,41.25,41.04,41.11,42.5,41.37,44.46,
BANCO COMR.PORTUGUES 'R',PTBCP0AM0015,,,,39.04,21.51,21.07,25.04,59.05,58.87,61.98,66.45,68.87,75.53,67.47,57.31,74.84,65.6,75.0,81.17,70.82,78.53,74.41,76.52,78.93,79.49
EDP ENERGIAS DE PORTUGAL,PTEDP0AM0009,,,,,,,35.1,41.83,66.26,83.6,85.21,82.44,80.68,79.47,78.54,79.47,78.04,83.3,76.3,77.95,77.6,80.0,86.52,83.29,79.44
JERONIMO MARTINS,PTJMT0AE0001,,,,,,,60.34,57.23,61.55,50.28,60.02,56.44,60.89,61.7,62.22,70.17,76.78,77.67,78.62,71.6,78.03,85.14,86.73,86.09,
SONAE SGPS,PTSON0AM0001,,,,21.02,14.84,18.18,36.97,38.05,64.12,69.93,72.6,77.44,72.89,71.78,74.65,77.83,75.63,81.03,74.14,75.7,72.84,75.11,77.03,69.27,72.54
NOS SGPS,PTZON0AM0006,,,,,,,16.05,15.64,20.11,31.08,20.61,24.43,34.28,44.41,41.45,41.93,50.79,51.52,60.44,70.16,61.88,61.18,57.93,61.12,62.37
MMC NORILSK NICKEL,RU0007288411,,,,,,,,,66.05,61.94,60.92,65.43,62.75,51.66,52.97,56.53,51.68,58.7,58.19,56.18,62.34,69.33,68.46,69.78,67.27
URALKALI,RU0007661302,,,,,,,,,,8.15,13.91,20.95,41.93,38.75,36.08,28.43,32.09,31.72,30.24,32.43,37.88,45.1,47.62,,
GAZPROM,RU0007661625,,,,23.89,17.31,25.53,30.49,31.51,23.9,31.48,35.14,36.9,34.45,36.8,45.69,47.27,54.04,58.18,56.64,56.46,59.98,60.24,61.36,23.31,20.86
ROSTELECOM,RU0008943394,,,,,,,,,,36.26,30.75,24.6,22.14,26.95,25.44,28.0,32.83,46.67,51.55,65.41,74.25,69.24,64.48,,
NK LUKOIL,RU0009024277,,,,,,,,61.88,57.09,65.46,60.25,57.44,48.38,51.12,50.35,57.4,60.25,67.04,81.52,79.97,80.12,77.72,68.36,,67.92
SBERBANK OF RUSSIA,RU0009029540,,,,,,,,,,16.78,14.56,35.12,37.85,47.43,49.01,49.43,55.96,55.28,58.62,59.67,58.17,67.82,57.85,,
TATNEFT,RU0009033591,,,,,,,,,42.42,42.73,41.79,46.65,44.16,42.44,46.33,43.32,40.87,37.82,38.06,43.21,50.92,44.69,50.94,,
SEVERSTAL,RU0009046510,,,,,,,,,,22.91,27.25,48.73,52.24,49.98,45.25,56.71,55.64,56.69,67.67,65.12,73.33,77.56,80.75,,
GAZPROM NEFT,RU0009062467,,,,,,,,,,31.43,34.6,43.71,41.75,47.49,47.82,46.94,51.04,61.09,55.43,67.24,61.93,64.35,,,
MAGNITOGORSK IOSTL.WORKS,RU0009084396,,,,,,,,,,42.99,46.34,50.51,41.34,44.01,41.85,38.05,37.64,42.82,51.95,51.44,63.48,68.06,,,
TMK OAO,RU000A0B6NK6,,,,,,,,,,27.53,25.09,24.12,23.63,27.92,33.17,36.06,33.18,29.58,32.73,28.36,38.9,38.11,,,
NOVATEK,RU000A0DKVS5,,,,,,,,,,46.56,56.58,55.84,52.5,49.55,50.01,50.06,51.12,50.29,64.83,58.04,54.7,63.97,60.36,,
SISTEMA JSFC,RU000A0DQZE3,,,,,,,,,,,41.52,30.3,43.89,38.78,42.45,76.53,75.13,76.89,78.71,80.63,79.66,81.49,82.72,,
OC ROSNEFT,RU000A0J2Q06,,,,,,,,,58.13,49.37,37.6,47.54,45.23,49.17,51.86,60.66,63.17,63.28,72.48,82.37,80.96,78.08,67.9,,
VTB BANK,RU000A0JP5V6,,,,,,,,,,38.63,40.15,49.14,51.71,48.26,51.33,47.96,49.02,55.55,53.58,50.64,45.39,43.95,,,
FED.HYGN.CO. RUSHYDRO,RU000A0JPKH7,,,,,,,,,,12.59,17.93,34.92,32.55,39.64,31.5,33.84,28.91,29.47,25.93,40.95,42.38,38.74,,,
HENNES & MAURITZ B,SE0000106270,,,,,,,49.68,49.49,53.54,60.27,60.99,63.27,59.15,67.6,74.58,73.3,73.33,69.29,71.5,77.91,72.6,70.9,84.15,77.44,77.37
SKF B,SE0000108227,,,,31.15,27.56,44.6,47.27,55.21,59.68,75.4,72.26,74.62,72.37,72.58,70.96,78.6,78.11,73.94,73.41,71.62,78.15,81.02,81.59,78.15,75.73
ERICSSON B,SE0000108656,,,,60.44,46.74,65.99,56.41,55.76,60.84,66.28,59.07,70.34,74.68,77.49,81.34,84.59,83.32,81.23,81.3,84.31,84.56,85.32,83.87,83.93,80.45
RATOS B,SE0000111940,,,,,,20.93,16.77,9.66,21.85,16.24,40.02,39.15,32.99,17.86,30.78,25.96,50.65,52.5,53.15,56.51,59.69,63.34,59.94,56.07,57.41
SVENSKA CELLULOSA AKTIEBOLAGET SCA B,SE0000112724,,,,58.42,49.43,64.19,38.43,54.42,66.34,74.03,77.38,79.03,85.04,80.64,77.76,82.05,82.14,83.3,83.45,88.47,85.89,84.01,85.86,85.02,83.46
SKANSKA B,SE0000113250,,,,,,,52.62,46.24,55.2,61.27,62.9,52.4,54.69,55.98,57.32,52.52,56.77,57.27,61.52,70.29,68.86,72.21,70.89,70.74,69.65
TRELLEBORG B,SE0000114837,,,,51.9,38.55,39.59,42.3,59.47,59.52,76.23,70.92,68.6,60.29,57.6,51.75,50.66,54.53,58.56,61.04,63.82,70.37,67.49,65.93,65.42,61.37
SKANDINAVISKA ENSKILDA BANKEN A,SE0000148884,,,,45.26,45.21,50.3,46.78,50.7,68.69,65.07,63.38,62.4,58.7,68.2,70.02,75.39,73.72,72.76,73.69,68.36,72.89,82.64,78.72,69.71,62.08
SECURITAS B,SE0000163594,,,,30.27,27.12,17.09,28.06,16.71,15.63,18.22,18.81,17.26,25.68,33.31,36.98,39.29,47.33,52.69,54.6,58.01,59.66,58.13,60.21,51.51,54.06
ELEKTA B,SE0000163628,,,,20.46,19.85,33.31,49.72,43.69,27.89,24.94,31.31,39.78,47.12,59.96,72.08,64.29,71.43,76.15,79.76,83.45,86.16,88.54,86.99,85.96,84.11
SSAB A,SE0000171100,,,,33.14,25.77,36.73,28.4,27.52,36.12,62.58,58.6,63.69,64.43,60.02,59.36,60.51,63.76,62.54,72.79,73.96,69.78,73.48,73.69,71.49,66.72
INDUSTRIVARDEN A,SE0000190126,,,,,,23.7,9.91,11.66,16.05,11.39,16.86,18.13,13.24,16.12,8.37,7.92,9.46,23.05,28.97,21.94,34.03,29.86,33.0,26.92,46.49
GETINGE B,SE0000202624,,,,,,,35.16,34.79,22.44,58.49,45.67,41.81,42.55,34.32,29.63,30.54,47.31,56.26,58.29,59.29,58.84,73.64,81.85,82.77,77.33
SWEDBANK A,SE0000242455,,,,,,31.31,37.59,40.51,50.2,56.24,62.37,68.32,66.22,68.88,72.82,74.47,77.64,80.05,81.38,79.69,78.53,71.28,75.63,74.49,73.49
CASTELLUM,SE0000379190,,,,68.55,64.94,69.48,61.97,50.96,46.93,52.59,58.12,59.99,53.95,59.5,62.28,62.94,74.63,80.97,86.09,83.75,85.49,83.13,86.82,77.05,73.37
SANDVIK,SE0000667891,,,,20.1,22.5,35.83,35.18,46.51,51.27,60.06,59.48,56.74,60.29,65.14,61.74,61.64,70.4,76.45,86.75,86.42,88.22,86.76,83.82,81.96,
TELIA COMPANY,SE0000667925,,,,29.36,27.7,47.74,47.45,50.34,73.09,80.8,77.37,83.26,75.93,75.09,74.81,71.56,74.77,81.51,79.21,76.87,76.14,79.96,80.53,81.27,79.09
ALFA LAVAL,SE0000695876,,,,14.37,39.29,34.71,41.11,39.76,57.95,59.84,65.8,55.99,66.77,66.69,59.43,65.74,67.91,79.44,81.73,89.16,87.09,82.54,77.66,78.09,75.34
JM,SE0000806994,,,,,,,,38.96,36.94,,41.28,32.31,47.96,48.07,55.92,59.77,62.1,76.96,78.23,78.58,75.26,71.08,66.59,61.89,68.45
BILLERUD AKTIEBOLAG,SE0000862997,,,,34.97,43.37,41.31,33.6,32.11,43.58,57.79,78.81,70.2,75.69,77.72,78.4,76.61,88.66,80.74,78.66,78.94,74.92,82.62,81.89,81.99,80.73
NOBIA,SE0000949331,,,,,,13.5,9.94,18.87,36.1,39.03,40.47,28.88,30.2,40.73,37.12,43.47,54.42,57.57,62.21,63.58,64.96,63.33,61.71,67.56,71.05
HUSQVARNA B,SE0001662230,,,,,,3.2,6.9,27.97,37.83,45.19,52.9,47.2,48.12,44.33,43.68,64.55,67.34,70.88,74.45,80.3,79.28,80.58,77.9,74.72,71.12
SAS DEAD - DELIST.14/08/24,SE0003366871,,,,50.5,52.82,51.32,59.19,43.87,63.89,60.73,59.74,73.67,73.88,67.49,65.51,67.97,68.71,71.26,69.58,69.27,65.03,63.45,73.17,58.38,61.44
TELE2 B,SE0005190238,,,,24.6,21.85,23.19,24.52,31.38,36.56,46.92,52.07,54.82,47.14,63.54,64.28,67.71,63.3,66.83,68.37,63.1,69.25,74.19,75.8,75.76,
AXFOOD,SE0006993770,,,,23.34,22.82,34.71,55.78,46.94,57.23,54.81,50.48,66.38,57.08,65.8,61.26,66.29,67.92,69.08,75.61,72.37,74.76,72.83,72.33,67.5,68.5
ASSA ABLOY B,SE0007100581,,,,11.72,3.55,7.39,48.8,49.87,55.76,61.02,63.95,60.41,55.41,56.96,54.61,50.95,62.19,61.68,63.62,62.38,75.13,77.03,75.41,69.56,69.75
SVENSKA HANDELSBANKEN A,SE0007100599,,,,53.87,61.61,50.9,43.53,36.6,48.72,46.36,51.01,58.05,60.72,57.62,56.92,51.27,54.58,58.98,57.67,60.49,66.8,67.58,65.7,62.95,
HOLMEN B,SE0011090018,,,,,,,43.74,37.69,38.32,46.05,53.62,52.26,48.45,43.2,46.05,54.62,66.45,64.64,62.1,52.35,55.11,61.11,59.8,54.5,46.63
FABEGE,SE0011166974,,,,48.4,40.59,38.61,56.58,49.75,68.1,62.04,61.64,64.8,67.79,64.6,66.88,74.45,77.98,77.04,72.69,73.62,77.42,79.5,82.64,73.13,66.68
ENIRO GROUP,SE0011256312,,,,17.24,33.54,41.21,35.15,33.5,32.67,35.06,39.26,32.83,29.28,32.82,34.74,56.4,49.45,40.15,38.32,36.75,20.55,,,,
INVESTOR A,SE0015811955,,,,,,29.16,31.3,22.01,39.36,37.32,43.36,27.93,34.42,30.97,42.1,35.11,30.89,35.84,42.5,42.73,58.12,65.59,64.32,73.32,62.92
SWEDISH MATCH DEAD - DELIST.02/01/23,SE0015812219,,,,32.36,31.25,36.67,36.04,35.04,41.52,55.73,66.8,69.31,76.89,70.99,71.69,66.75,71.72,67.46,78.15,75.96,77.84,81.59,82.73,,
HEXAGON B,SE0015961909,,,,,,,24.41,25.44,27.63,38.52,39.89,40.18,36.76,39.61,33.7,32.83,33.94,32.32,30.42,34.27,43.13,50.55,53.43,51.55,55.47
NIBE INDUSTRIER,SE0015988019,,,,,,,,,,,,,,,,44.88,61.09,67.06,67.97,66.37,66.29,64.91,67.52,66.23,65.39
ELECTROLUX B,SE0016589188,,,,,,,50.26,50.5,77.71,72.21,80.77,70.0,79.79,71.96,78.47,77.33,74.17,76.27,66.07,73.27,79.42,82.05,83.92,82.06,83.62
ATLAS COPCO A,SE0017486889,,,,47.38,53.25,45.07,45.15,69.18,66.51,75.7,79.68,79.56,84.9,82.95,83.19,77.25,77.62,74.13,73.37,76.34,82.18,84.08,84.44,79.03,74.54
MODERN TIMES GROUP MTG B,SE0018012494,,,,29.0,33.82,31.82,35.22,33.38,35.77,41.75,57.87,60.88,77.63,78.28,77.8,80.89,80.65,82.08,80.33,69.7,74.42,75.69,74.68,71.12,70.3
WIHLBORGS FASTIGHETER,SE0018012635,,,,,,,14.2,34.84,47.93,37.24,46.07,50.58,56.56,54.78,53.49,55.32,59.06,53.7,53.01,53.28,54.52,56.95,47.52,47.83,39.58
BOLIDEN ORD SHS,SE0020050417,,,,,,22.16,21.53,56.91,57.96,66.44,70.18,66.12,74.02,73.82,74.54,71.73,78.11,80.29,74.43,78.33,80.61,84.37,81.78,81.32,80.14
VENTURE CORPORATION,SG0531000230,,,,,,7.21,16.95,8.11,8.39,15.67,13.76,14.27,16.67,15.47,19.14,23.59,28.23,21.82,26.08,39.92,43.68,42.93,45.74,48.28,48.92
JARDINE CYC.& CARR.,SG1B51001017,,,,,,15.38,18.54,12.05,6.39,8.36,9.0,11.01,9.67,8.05,9.43,12.14,11.31,8.25,38.33,43.68,47.94,47.72,50.5,60.06,51.33
SINGAPORE TECHS.ENGR.,SG1F60858221,,,,,,20.82,23.38,28.09,35.41,28.64,30.74,37.38,33.3,34.84,40.45,58.51,54.31,53.84,55.35,53.67,67.14,73.24,68.41,69.98,73.88
SINGAPORE EXCHANGE,SG1J26887955,,,,,,21.1,23.21,25.19,40.03,44.74,53.48,56.22,60.19,55.92,57.04,59.31,59.59,58.42,62.78,59.31,61.51,61.68,63.42,64.88,71.91
DBS GROUP HOLDINGS,SG1L01001701,,,,,,11.45,15.73,16.07,27.77,30.16,32.66,45.83,53.7,54.49,53.28,49.93,53.38,57.29,67.64,71.43,76.47,74.49,72.49,71.86,76.22
UNITED OVERSEAS BANK,SG1M31001969,,,,,,18.22,11.37,12.23,13.22,22.14,16.31,23.05,18.93,20.58,22.25,33.85,49.34,64.07,67.01,66.73,67.22,71.04,68.3,70.11,67.43
CAPITALAND INTEG. COML. TST.,SG1M51904654,,,,,,13.25,17.11,15.04,31.62,28.29,23.71,17.93,33.19,34.79,28.65,41.7,47.76,50.19,50.32,51.71,52.62,48.44,58.88,59.7,61.52
CAPITALAND ASCENDAS REIT,SG1M77906915,,,,,,,21.1,7.8,6.29,8.15,17.16,16.73,24.83,21.23,31.19,25.56,50.16,46.65,54.53,52.07,52.28,51.98,65.92,54.66,59.29
COMFORTDELGRO CORPORATION,SG1N31909426,,,,,,27.53,30.0,34.47,46.6,44.51,48.29,37.84,34.92,36.72,38.25,39.03,51.65,50.48,52.3,59.9,57.86,64.0,65.36,66.63,66.99
SINGAPORE PRESS HDG. DEAD - DELIST.13/05/22,SG1P66918738,,,,,,31.68,17.03,18.02,24.58,23.92,25.59,24.51,40.75,35.22,43.82,40.59,45.22,43.53,56.35,53.59,67.46,66.55,51.48,,
SEMBCORP INDUSTRIES,SG1R50925390,,,,,,28.81,31.93,26.61,43.48,44.79,43.39,43.85,41.25,51.64,55.19,51.56,47.15,42.66,45.53,51.29,47.42,52.96,58.09,49.08,51.83
CITY DEVELOPMENTS,SG1R89002252,,,,,,47.58,43.2,52.79,82.48,78.07,78.45,75.7,80.3,79.19,79.91,83.37,85.22,81.59,82.32,82.31,87.36,85.36,87.68,86.17,84.55
OVERSEA-CHINESE BKG.,SG1S04926220,,,,,,24.49,22.36,32.3,37.66,36.5,36.04,47.65,44.64,42.51,40.39,35.93,33.24,45.46,52.62,48.72,52.73,51.66,58.39,59.72,67.02
COSCO SHIPPING INTERNATIONAL,SG1S76928401,,,,,,26.7,22.65,15.03,27.44,43.63,45.13,37.64,32.37,37.05,35.79,36.32,37.21,33.89,13.88,15.99,15.78,14.66,13.05,13.91,20.99
UOL GROUP,SG1S83002349,,,,,,29.01,29.16,25.55,29.97,25.45,24.14,23.82,28.67,28.94,58.56,59.7,60.67,63.29,63.83,64.55,63.49,63.63,59.91,59.02,64.53
FRASER AND NEAVE,SG1T58930911,,,,,,27.64,22.34,21.33,22.75,28.07,29.93,24.1,20.66,25.63,22.26,28.3,34.87,38.16,50.56,49.98,61.96,60.82,73.78,75.57,80.97
SINGAPORE TELECOM,SG1T75931496,,,,,,,23.22,29.24,38.09,38.99,42.55,60.0,68.84,62.68,70.8,75.21,69.51,69.65,71.23,70.35,76.97,75.5,81.0,81.02,77.73
KEPPEL,SG1U68934629,,,,,,,34.64,27.07,29.42,33.75,33.65,50.02,51.61,59.74,59.6,65.6,63.73,63.31,68.64,66.72,67.16,71.15,71.69,69.58,
SINGAPORE AIRLINES,SG1V61937297,,,,,,,39.52,35.94,38.55,40.86,39.07,39.29,41.25,41.71,39.67,55.53,61.38,55.64,57.86,65.23,69.84,75.24,73.47,72.12,70.63
OUE,SG2B80958517,,,,,,,,,,,,,,,,,,,,,47.02,51.16,49.53,50.26,52.94
FLEX,SG9999000020,,,,,,,28.41,31.8,27.21,34.91,48.37,64.23,58.23,59.67,63.17,70.07,74.41,74.98,75.84,75.12,84.52,84.4,84.51,85.45,86.64
XP POWER (DI),SG9999003735,,,,,,,,,,,,,,,,,,,,,57.49,61.67,61.34,66.58,62.74
GENTING SINGAPORE,SGXE21576413,,,,,,,,,17.8,22.91,22.43,24.35,24.18,33.47,53.84,59.4,64.22,64.4,64.32,67.77,75.13,68.52,66.33,69.5,70.21
SEATRIUM,SGXE34184239,,,,,,35.86,30.53,24.35,33.04,36.64,35.47,39.27,44.59,42.3,34.41,33.34,44.19,51.64,52.41,56.8,67.29,69.68,69.56,70.3,67.49
OLAM GROUP,SGXE65760014,,,,,,,,,,,,,,,,,,,,,,,,35.48,
BANGKOK BANK,TH0001010006,,,,,,,,,,,30.8,23.39,39.59,40.72,36.27,52.6,59.16,63.28,55.53,59.31,64.1,63.63,68.91,61.98,63.45
SIAM CEMENT,TH0003010Z04,,,,,,,,,,52.86,49.95,68.1,67.62,71.98,68.56,70.92,73.82,73.85,78.58,78.04,85.34,90.85,88.94,86.31,84.44
KASIKORNBANK,TH0016010009,,,,,,,,,,,53.97,50.4,62.0,73.34,66.9,67.83,65.72,59.47,62.55,64.05,69.71,66.88,67.54,73.9,68.63
SIAM CITY CEMENT,TH0021010Z06,,,,,,,,,,,,,,,,,,,,,,,57.15,59.45,58.0
BANK OF AYUDHYA,TH0023010000,,,,,,,,,,,,42.59,37.19,39.0,44.08,36.17,34.16,45.66,42.37,50.01,61.07,68.25,71.21,60.75,56.57
TMBTHANACHART BANK,TH0068010Z07,,,,,,,,,,,,,,,27.48,28.44,40.35,35.25,44.33,46.12,54.06,51.1,55.6,56.66,57.38
THANACHART CAPITAL,TH0083B10Z02,,,,,,,,,,,,,,,,,,,,,49.05,52.2,53.77,58.13,67.51
CHAROEN POKPHAND FOODS,TH0101A10Z01,,,,,,,,,,,40.75,35.02,42.93,45.33,54.72,49.57,51.5,67.6,69.33,73.6,68.05,70.95,66.14,68.63,62.15
MINOR INTERNATIONAL,TH0128B10Z09,,,,,,,,,,,,,,,50.42,54.21,57.95,55.33,75.34,86.39,87.68,90.01,88.53,91.43,91.21
LAND AND HOUSES,TH0143010Z08,,,,,,,,,,,,,,,,,,,27.43,29.77,38.26,42.13,37.09,51.82,60.05
BANPU,TH0148A10Z06,,,,,,,,,,,50.89,53.7,71.35,71.98,74.06,73.04,71.35,65.49,75.88,80.52,87.16,83.45,86.59,84.49,82.25
KRUNG THAI BANK,TH0150010Z03,,,,,,,,,,,,47.04,27.44,32.56,43.22,51.63,57.43,57.66,58.51,55.94,61.92,65.59,70.69,62.2,60.64
BUMRUNGRAD HOSPITAL,TH0168A10Z01,,,,,,,,,,,,,,,,17.81,30.06,31.39,30.82,43.46,39.87,47.76,57.25,55.39,59.51
THAI AIRWAYS INTL. SUSP - SUSP.25/03/24,TH0245010002,,,,,,,,,,,,32.59,31.59,35.74,38.56,43.13,43.05,44.16,44.66,41.51,41.33,,,,
